,desc_text_length,desc_unique_word_count,desc_lexical_diversity,desc_avg_word_length,rev_text_length,rev_unique_word_count,rev_lexical_diversity,rev_avg_word_length,cosine_similarity
com.spotify.music,0.875,0.8888888888888888,0.3983786648407841,0.4480714095872513,0.4264884568651275,0.5190839694656488,0.2698710484323112,0.5674100129787796,0.7800547339898645
com.udemy.android,0.4758064516129032,0.5734767025089605,0.609053651498473,0.4389415449701013,0.4362089914945322,0.5063613231552163,0.2228642121097099,0.4886980950723014,0.2488309758027998
io.ivoca.conversationfrench,0.3266129032258064,0.3512544802867383,0.481488868058741,0.4221347712020407,0.3596597812879708,0.4631043256997456,0.3296229160815951,0.6714820017869987,0.6735707934099722
com.getmimo,0.9294354838709676,0.6953405017921147,0.1086041661317058,0.2989130579675754,0.6877278250303767,0.7455470737913487,0.1564013469458941,0.4842658412681757,0.5326787805676968
com.breboucas.francesparaviajar,0.6108870967741935,0.6487455197132617,0.4532558502483312,0.4239876698893092,0.2891859052247873,0.3791348600508906,0.3506804768088858,0.5896208871993851,0.5609735324241307
air.com.starfall.more,0.6491935483870968,0.7885304659498208,0.6152333851672016,0.4272489069779737,0.410692588092345,0.455470737913486,0.1801616261108996,0.5110716954722729,0.6061017324217848
com.quillbot.mobile,0.8911290322580645,0.7383512544802867,0.1961774989829705,0.4075500941609125,0.4046172539489671,0.5241730279898219,0.3354159093662909,0.5752558071321401,0.3879523383163732
com.guidedelearning.flex,0.2379032258064516,0.2473118279569892,0.4559001052928175,0.2780580075662042,0.3560145808019441,0.4809160305343511,0.3822295578020769,0.5969295521534326,0.5168634847857984
com.db.lingotv,0.6189516129032258,0.6272401433691757,0.4012569402769039,0.2245826530733259,0.6852976913730255,0.8473282442748092,0.2836678918103854,0.48373791299375,0.5360437832442632
com.hyperthought.lingolegend,0.5362903225806451,0.6093189964157706,0.5342368095113266,0.5684360456149582,0.835965978128797,0.7506361323155216,0.0,0.4853286230049303,0.8314779675660667
com.milinix.englishgrammartest,0.6189516129032258,0.5340501792114696,0.2407930847132297,0.1022742096795235,0.4629404617253949,0.4707379134860051,0.1025498303647158,0.6096882074416281,0.4643879388765008
com.eup.migiitoeic,0.407258064516129,0.4086021505376344,0.400276391914365,0.2652708866130049,0.3462940461725394,0.4351145038167939,0.304018235793045,0.1832561728395063,0.3411225984282289
com.linkedin.android.learning,0.375,0.4695340501792114,0.6614963983385034,0.5406460570395,0.2345078979343863,0.371501272264631,0.5783740977306953,0.7484947307518128,0.4331425227611043
com.google.android.apps.translate,0.5262096774193549,0.7526881720430108,0.8460479177656735,1.0,0.1518833535844471,0.2290076335877862,0.5192231234096691,0.6382120893548131,0.5059978813136486
com.grammarly.android.keyboard,0.8225806451612904,0.6666666666666666,0.1782533256217466,0.4463009667927702,0.3596597812879708,0.4758269720101781,0.3590254197622269,0.7392524556703663,0.5473763017438998
livio.pack.lang.fr_FR,0.4596774193548387,0.5161290322580645,0.5227877385772122,0.3072982345523329,0.4034021871202916,0.5521628498727735,0.3964148722038663,0.5938808681067536,0.5627620059704509
com.moodle.moodlemobile,0.0423387096774193,0.064516129032258,0.929964772070035,0.5435438878061829,0.1931956257594167,0.27735368956743,0.4573241604624132,0.6508365482015748,0.1957363653939847
fr.lemonde.ftqmobile,0.344758064516129,0.4623655913978494,0.7548979636986537,0.5352779443077753,0.402187120291616,0.5903307888040713,0.4788362206883942,0.59130140571735,0.3861431798277392
ai.szl.mobileapp,0.3205645161290322,0.4229390681003584,0.7331926306995555,0.2598615074887722,0.2260024301336573,0.3027989821882951,0.3766980357311145,0.5745313910835508,0.2368212599286095
com.halpindev.grammarplus,0.625,0.7455197132616488,0.592387562312374,0.4212950271396458,0.1688942891859052,0.2620865139949109,0.5542414794108161,0.6416470075288663,0.35209725149461
com.languagedrops.drops.international,0.8588709677419355,0.6415770609318996,0.1090317997311508,0.5175824998416507,0.6294046172539489,0.7073791348600509,0.1900484974579126,0.5282911221548168,0.5683444948036832
com.wlingua.curso,0.814516129032258,0.6308243727598566,0.1397613857128026,0.2890920554854981,0.3219927095990279,0.3842239185750636,0.2520792981656603,0.5562804315310443,0.3443651201656666
com.knudge.me,0.9254032258064516,0.6738351254480287,0.0871298776092607,0.2562710339675988,0.4228432563791008,0.5165394402035624,0.2736492609266145,0.623791682387592,0.2752341040371824
com.jobsaround.verbs,0.1915322580645161,0.2616487455197132,0.7866701260700275,0.632591248188,0.1944106925880923,0.3002544529262086,0.5469489064768418,0.6960910705988996,0.2763834517320446
com.englishvocabulary,0.9616935483870968,0.7025089605734767,0.0888736707270771,0.1112159823816267,0.2782503037667071,0.4147582697201018,0.4998025796262175,0.4781340968937475,0.303381297593203
com.french.zeemish,0.2540322580645161,0.2688172043010752,0.4721418931945245,0.4123855474532596,0.2709599027946537,0.3893129770992367,0.4554031840392711,0.5151933827141861,0.5074993506954503
com.pronunciatorllc.bluebird,0.6733870967741935,0.6738351254480287,0.3861309565599189,0.1956534416024604,0.6792223572296476,0.8422391857506362,0.2866806117736546,0.6514741718172958,0.9056129623353474
com.codeway.aitutor,0.8024193548387096,0.5627240143369175,0.0614077407402181,0.5114415772152676,0.2199270959902794,0.3053435114503817,0.4170953645314748,0.4613020130541221,0.296673564992454
com.gymglish.ftqmobile,0.6209677419354839,0.6774193548387096,0.4838225371120106,0.3879847099621689,0.692588092345079,0.7913486005089059,0.2052498123798231,0.5684629843938018,0.7073933479724159
com.ailamo.ailamo,0.8245967741935484,0.8458781362007168,0.4098914378949381,0.3260207336761986,0.212636695018226,0.3333333333333333,0.5653715298624811,0.612396373758104,0.711235276416822
com.companyname.MaturaMatematyka,0.8044354838709677,0.5232974910394265,0.0067645250127,0.2442846930103122,0.2806804374240583,0.3460559796437659,0.2861725495313281,0.5215932952251361,0.748356421871495
ru.poas.frenchwords,0.4455645161290322,0.4695340501792114,0.4508953135562576,0.3198263778014709,0.5419198055893074,0.5826972010178118,0.1502349014207428,0.5686779803390514,0.87034488762298
us.nobarriers.elsa,0.719758064516129,0.7096774193548387,0.3692611767066194,0.7012989675924501,0.2964763061968408,0.3944020356234097,0.3664534206920709,0.6283904045098074,0.4236474856492412
com.jsk.englieshlearning,0.2298387096774193,0.2544802867383512,0.525131510093916,0.6325486899257391,0.1506682867557715,0.2061068702290076,0.4046803309891609,0.4463496789269499,0.3177901663925088
com.bal.listenboise,0.0806451612903225,0.1075268817204301,0.7739318710978629,0.1235813366960907,0.1798298906439854,0.2646310432569975,0.4876565054008053,0.4761643271082829,0.3726334857305141
com.magoosh.toefl.flashcards.vocabulary,0.719758064516129,0.7491039426523297,0.4279507398891222,0.1819511511634663,0.1628189550425273,0.2188295165394402,0.3839638936869671,0.6998923814481066,0.5789792042419565
com.thegrammaruniversity.drfrench,0.6693548387096774,0.5161290322580645,0.140861993983169,0.2133933546438311,0.701093560145808,0.8676844783715013,0.28456611388962,0.585777325741299,0.5667185336874129
com.memrise.android.memrisecompanion,0.8649193548387096,0.931899641577061,0.4648630996643885,0.3872975840188961,0.6221142162818954,0.7302798982188295,0.2318239086933965,0.6536066776611626,0.6774898482614439
com.cyberdavinci.gptkeyboard,0.6814516129032258,0.7347670250896057,0.4688809936930236,0.2640605296343001,0.2600243013365735,0.3333333333333333,0.3274820886246643,0.5241494233171791,0.423360761124305
net.tandem,0.8931451612903226,0.7885304659498208,0.2546963350896258,0.3493064312736442,0.7266099635479951,0.9033078880407124,0.2890856206576826,0.5423533364527229,0.575372806849733
ai.talkpal,0.7963709677419355,0.8172043010752688,0.4107646739225685,0.7413795774451515,0.261239368165249,0.361323155216285,0.411221607488853,0.5133481420623691,0.2740054484552456
com.google.android.apps.classroom,0.3044354838709677,0.3512544802867383,0.5639547192663108,0.437408613713552,0.3511543134872417,0.4631043256997456,0.3557025340722926,0.5851693911395404,0.4244270999498601
com.funeasylearn.phrasebook.english,0.4475806451612903,0.4623655913978494,0.4289767812035017,0.4644108168698331,0.1956257594167679,0.3155216284987277,0.6033171972941105,0.4936794925873928,0.3844020721340351
com.masterenglishprogram,0.5625,0.5806451612903226,0.4231653678208207,0.4519485359438042,0.5722964763061968,0.6793893129770993,0.2432763229941701,0.5357246984553488,0.1734714741590333
com.loora.app,0.3891129032258064,0.4372759856630824,0.5271894558158998,0.3197182665395379,0.1555285540704738,0.1730279898218829,0.1946856243808635,0.3517430417282301,0.3653988750459713
com.classdojo.android,0.2419354838709677,0.2616487455197132,0.497432392169234,0.4392219802055868,0.25273390036452,0.3180661577608142,0.3083583565476406,0.5080499106813035,0.5953784923052815
com.atistudios.ispeak.en,0.8568548387096774,0.7562724014336918,0.2551419033413493,0.2791184881442601,0.25273390036452,0.2544529262086514,0.1000325603270503,0.5391963675192084,0.6021895178643598
no.mobitroll.kahoot.android,0.5403225806451613,0.5412186379928315,0.3915365336417966,0.4025851197982346,0.2563791008505467,0.3409669211195928,0.3673515493091721,0.5981053787581891,0.3586879300216378
com.gonliapps.learnfrenchfree.game,0.1814516129032257,0.2616487455197132,0.8615316571972917,0.4463813268056276,0.2563791008505467,0.3460559796437659,0.383783976599843,0.5290082741610149,0.5597851000306446
com.magoosh.ielts.lessons,0.5201612903225806,0.5412186379928315,0.4334640018850544,0.1556209425061885,0.2697448359659781,0.3638676844783715,0.3826519649420412,0.6108101467968794,0.4988001572869719
com.yoloai.edu,0.8245967741935484,0.7777777777777778,0.3210396720835524,0.6026844149970199,0.2029161603888213,0.3129770992366412,0.5449184253854213,0.643598069410185,0.2811522942546273
english.practice.exercises,0.6875,0.6200716845878136,0.2801310314356386,0.2042267860778985,0.2004860267314702,0.2849872773536895,0.4453077668726524,0.7643283958138256,0.6055030816234281
com.ieltspracticetest,0.2116935483870967,0.3225806451612903,0.9422026466560876,0.4325346784363177,0.1081409477521263,0.1603053435114503,0.5030976877973226,0.7470368996975094,0.2198757435638978
com.vocabularyminer.android,0.6794354838709677,0.5519713261648745,0.1846466507905204,0.5549525395924944,0.5176184690157959,0.6361323155216285,0.2786585763685001,0.6384015836752153,0.7841024370144687
com.tvt.toeictest.newformat2019,0.4637096774193548,0.4623655913978494,0.3903162228521077,0.558559919960814,0.1737545565006075,0.2061068702290076,0.2533375161211613,0.0,0.1269111657178957
com.rocketraven.ieltsapp,0.5987903225806451,0.4587813620071684,0.1387505357868157,0.1422927965980651,0.3414337788578371,0.3842239185750636,0.1951582267139735,0.6474321328746386,0.5634825205265274
org.edx.mobile,0.3689516129032258,0.3870967741935484,0.4508519820260708,0.0,0.6354799513973268,0.7506361323155216,0.2378602734159579,0.7474216821018933,0.2708783754495674
com.codespaceapps.listeningapp,0.8810483870967742,0.6738351254480287,0.1276821486644483,0.1046096551956567,0.4143377885783718,0.5699745547073791,0.4019838451979407,0.5161232413054697,0.3720932139543033
com.hellosimply.simplydraw,0.2358870967741935,0.2939068100358423,0.6635775485224689,0.0510474402963918,0.2806804374240583,0.3180661577608142,0.2035188447402188,0.2898916082995684,0.7846490333653898
com.pandora.android,0.8991935483870968,0.7956989247311828,0.2567747888363837,0.3226760353970603,0.835965978128797,0.8117048346055981,0.0610687022900762,0.5447705766300923,0.6053735004930032
com.dreambear.conjuu.fr,0.4415322580645161,0.4695340501792114,0.4612104687292655,0.285222973747564,0.7484811664641555,0.816793893129771,0.162052395104967,0.5450164108809492,0.6960192404854908
ai.mybuddy.talkingflashcards_new,0.9233870967741936,0.7526881720430108,0.1810459044501596,0.231761959700572,0.2235722964763061,0.3129770992366412,0.4264467757956758,0.4303919668274361,0.4350311418557749
com.datacamp,0.9153225806451613,0.7634408602150538,0.2016306861574536,0.3789272009915088,0.4495747266099635,0.6259541984732825,0.4154813799125445,0.7565326692212371,0.6502094706826856
com.babbel.mobile.android.en,0.8790322580645161,0.7455197132616488,0.2175114985265359,0.4371650378310212,0.6658566221142163,0.7455470737913487,0.1862817084828417,0.7248786173129971,0.8585957152262047
ai.praktika.android,0.8125,0.9390681003584228,0.5498681829690073,0.5766420030690225,0.275820170109356,0.3944020356234097,0.449585131098573,0.5220206764658424,0.3784658835710042
com.google.android.apps.bard,0.7036290322580645,0.6917562724014337,0.3665860795179936,0.187279275377,0.157958687727825,0.2493638676844783,0.5769576613288947,0.4424589072776705,0.2678489809254257
cn.danatech.xingseus,0.7842741935483871,0.7275985663082437,0.3052495039632459,0.3487749730339979,0.4082624544349938,0.529262086513995,0.3361105481621593,0.5668897633851624,0.5284593521733255
ai.ai1min.application,0.0,0.0,0.9001349527665314,0.0610550651534258,0.8396111786148238,0.8982188295165395,0.1436669086535994,0.6710227736938563,0.5612184499549109
com.one.ielts_prep_app,0.7741935483870968,0.5627240143369175,0.0897581950213528,0.2421694880711271,0.4277035236938031,0.5063613231552163,0.2422105149983873,0.4989472489998028,0.6464379524702151
com.wlingua.frenchcourse,0.5887096774193549,0.5376344086021505,0.2956886142481709,0.2850268799362845,0.4155528554070473,0.529262086513995,0.3170778478445255,0.6331397990493817,0.7456296852186992
com.unacademy.antonio,0.8548387096774194,0.9677419354838708,0.5238413606351799,0.5396358041116649,0.5382746051032807,0.6412213740458016,0.2470190212120173,0.6437569785069952,0.5217231299604238
com.audible.application,0.8467741935483871,0.7562724014336918,0.266665595612964,0.4834138993975059,0.7387606318347509,0.8498727735368957,0.2115124332113126,0.6451376505361899,0.5698148519265084
com.reallifeglobal.app,0.8407258064516129,0.8064516129032258,0.3379575889697346,0.2051664182811725,0.5370595382746051,0.638676844783715,0.2453269291248534,0.5299399205151345,0.71349942643432
com.aitoolskitapp.typingassistant,0.7701612903225806,0.6845878136200717,0.2638664212268273,0.2112936160951473,0.2454434993924665,0.3155216284987277,0.3309998138149319,0.6379407646244193,0.4081476419518264
com.alison.mobile.flutter,0.6733870967741935,0.8100358422939068,0.6023540398350253,0.4576642442178311,0.3766707168894289,0.5012722646310432,0.3652253087172483,0.6628036853109571,0.6466886565998402
com.mobiteach.french.learn.words.vocabulary.beginners.a1.a2.b1,0.497983870967742,0.5125448028673835,0.4225123247679638,0.5017211410654037,0.4811664641555285,0.5597964376590331,0.2244223791029738,0.5055974849862555,0.4775611708444468
com.arturagapov.ielts_prep,0.8366935483870968,0.7025089605734767,0.2092986925971023,0.478841502491059,0.2600243013365735,0.4045801526717557,0.5543556008958619,0.6856708338928574,0.4264262489356751
com.mojang.minecraftedu,0.4213709677419355,0.5268817204301075,0.6581219843901434,0.5311920480676511,0.3049817739975698,0.3206106870229008,0.1347097834144777,0.3536358328343283,0.5385815119018267
com.mango.android,0.8346774193548387,0.8530465949820788,0.405632173608452,0.8456121343445289,0.5625759416767923,0.6564885496183206,0.22651224759471,0.6409849044850007,0.4308415901240682
com.podbean.app.podcast,0.8165322580645161,0.8853046594982079,0.472860346771744,0.3923146476513617,0.5941676792223572,0.7150127226463104,0.2566664597943691,0.623915363176375,0.661784810129873
io.zimran.coursiv,0.377016129032258,0.4480286738351254,0.5950913232055786,0.2539938025562871,0.4009720534629404,0.5419847328244275,0.3822295578020769,0.6248880958665368,0.7113414571969895
com.triaxo.nkenne,0.3346774193548387,0.4086021505376344,0.6309962460169438,0.2743386655709368,0.3620899149453219,0.4631043256997456,0.3223943935820379,0.4929250808657759,0.4968002282714192
app.getfluently.app,0.2479838709677419,0.3046594982078853,0.6449242765032237,0.6741394610247071,0.2806804374240583,0.371501272264631,0.3613122811596092,0.6643589811085664,0.3803679340566607
com.rvappstudios.baby.toddler.kids.games.learning.activity,0.3185483870967742,0.3548387096774194,0.5218226561879813,0.1887471255841553,0.1931956257594167,0.272264631043257,0.4356171268809097,0.515612219131659,0.5516962163670385
com.radiocom,0.622983870967742,0.5698924731182796,0.2960114160310911,0.137468425043115,0.8967193195625759,0.89058524173028,0.0793405514176907,0.5478306473331349,0.3615594607393078
co.app.langeek,0.3608870967741935,0.4301075268817204,0.5994941037652528,0.6876464879211426,0.1822600243013365,0.2544529262086514,0.42540205225432,0.7538456694636579,0.4651844771425452
com.instructure.candroid,0.0624999999999999,0.0967741935483871,0.9535511408216424,0.1666911053110058,0.4848116646415552,0.549618320610687,0.1995936348790399,0.4214093003355645,0.1943773504106335
com.rvappstudios.abc.spelling.toddler.spell.phonics,0.6754032258064516,0.4838709677419355,0.0821789565912118,0.2736698271256781,0.2332928311057107,0.2824427480916031,0.2696418085731062,0.4668274419518199,0.5793156606378538
ai.artificial.intelligence.genai.generative,0.9213709677419356,0.6845878136200717,0.1032526370872233,0.1606595019856582,0.4082624544349938,0.5903307888040713,0.4605898203817544,0.5103468470262817,0.4919920193428502
com.preply,0.8306451612903226,0.5842293906810035,0.0627894118460156,0.371847414880202,0.5334143377885784,0.6539440203562341,0.276006585840443,0.6475630180634568,0.648576391488051
air.com.rosettastone.mobile.CoursePlayer,0.8487903225806451,0.7275985663082437,0.2279650983917421,0.2338708503097253,0.425273390036452,0.5419847328244275,0.3176120349746629,0.6176433807400787,0.6587156050660202
deezer.android.app,0.7056451612903226,0.6738351254480287,0.3363348873671641,0.1638159865675486,0.7825030376670716,0.8498727735368957,0.1575523752217121,0.6225063197542378,0.6454323203780052
tunein.player,0.935483870967742,0.8530465949820788,0.2852396019136398,0.3374935093835769,0.339003645200486,0.465648854961832,0.4014400952844998,0.6125709401881729,0.509247463912062
com.atistudios.italk.ja,0.7298387096774194,0.8207885304659498,0.5176113875804276,0.0930164339036081,0.3414337788578371,0.4681933842239186,0.3994642153173493,0.5972943798779409,0.4568004453659515
com.talkme.ai.language,0.905241935483871,0.996415770609319,0.4894411065206816,0.463171514307676,0.4240583232077763,0.5547073791348601,0.3456439393939394,0.5592527980587678,0.4749881461257131
com.teachmint.teachmint,0.4657258064516129,0.3584229390681003,0.1507067764377704,0.4890217385663655,0.1846901579586877,0.2391857506361323,0.342066814413527,0.6039006197889201,0.1481042674366091
com.mycompany.ieltssampletests2024,0.405241935483871,0.4480286738351254,0.5073056422203939,0.4024889141490391,0.1761846901579586,0.2697201017811705,0.5366721683515576,0.5155208513417469,0.3650772279930229
org.coursera.android,0.5080645161290323,0.5089605734767025,0.3930280246069719,0.5870113493064313,1.0,1.0000000000000002,0.0846779907460461,0.7008990177289118,0.5853451206078758
com.rype.go,0.8991935483870968,0.7956989247311828,0.2567747888363837,0.4041063453691418,0.8335358444714459,0.974554707379135,0.2267696296214227,0.7114323560395093,0.4181410330272214
me.mycake,0.6653225806451613,0.4623655913978494,0.0596667106362397,0.0686046768876802,0.2089914945321992,0.2493638676844783,0.2565030897855325,0.4133053553096197,0.496001442550823
com.englishtest,0.4274193548387097,0.4874551971326165,0.5427097964691949,0.6126261034047915,0.1688942891859052,0.1908396946564885,0.2075404078414507,0.3446772397791946,0.2999819585973789
sa.app.iStoria,0.5282258064516129,0.5483870967741935,0.4306963365741696,0.8006047440653159,0.2272174969623329,0.3307888040712468,0.4725190839694655,0.6396983337281843,0.2741340518198862
com.funeasylearn.english.american,0.6431451612903226,0.5913978494623656,0.300384356196091,0.2741244194862142,0.1688942891859052,0.2264631043256997,0.3808909436261334,0.7033550112171092,0.343373946502521
com.adaptedmind.mobile,0.5181451612903226,0.5125448028673835,0.379277475931751,0.2915942001809517,0.6221142162818954,0.5903307888040713,0.0440475308184491,0.359040826074589,0.3751133504379669
com.chillnstudy.enfr,0.1149193548387096,0.1827956989247312,0.9999999999999998,0.3001261034047919,0.2685297691373025,0.3969465648854962,0.489787804434751,0.6339335070678356,0.3055334039532068
com.clearchannel.iheartradio.controller,1.0,0.7168458781362007,0.0733557090788751,0.2278400571933554,0.324422843256379,0.4198473282442748,0.3357647724059938,0.6440753317480787,0.765669069550745
com.ewa.ewaapp,0.8911290322580645,0.9032258064516128,0.395656202519175,0.272322246973796,0.2818955042527338,0.4300254452926209,0.5286340750365437,0.7073430550724926,0.4198902916289914
com.Hello_Hello.Japanese.Main,0.7883064516129032,0.7562724014336918,0.339141899413546,0.290159866574462,0.0121506682867557,0.0254452926208651,1.0,0.5286145584653053,0.4288967192967742
com.chorcha.ai,0.7580645161290323,0.5842293906810035,0.1373218931547741,0.3208291623873842,0.094775212636695,0.1272264631043257,0.3922030597179029,0.6170304659340959,0.1758672556486757
com.lilata.french,0.6532258064516129,0.6523297491039427,0.3845052190916851,0.3803856662463221,0.6500607533414338,0.6208651399491094,0.0489656346661369,0.52603052478212,0.6103677778667305
